Plot #,Plot ID,Sub Plot,Blade Length (cm),Blade Max Width (cm) ,Blade Width @ 10cm (cm),Blade thickness (mm),Stipe Length (cm),Stipe diamter (mm),Stipe Hollow (Y/N),Bullations (Y/N),Fouling ,Crinkle,Sorrus Tissue (Y/N),Sorus Area (cm^2),Other Comments
1,SL18-UCONN-1,1,7.5,1.7,N/A,0.3,4.5,1.6,No,No,No,,No,,
1,SL18-UCONN-1,2,14,1.6,1.2,0.3,3.2,1.3,No,No,Yes,,No,,
1,SL18-UCONN-1,1,14.5,1.4,1.2,0.4,5,1.9,No,No,Yes,Hydroid/Splitting Meristem,No,,
1,SL18-UCONN-1,2,15,2.1,2,0.4,6.5,2.1,No,No,Yes,,No,,
1,SL18-UCONN-1,1,21.5,1.9,1.5,0.4,4.9,2,No,No,No,Spliting Maristem,No,,
1,SL18-UCONN-1,1,21.5,2.1,2.1,0.4,8.5,2.3,No,No,Yes,Snail Egg,No,,
1,SL18-UCONN-1,2,22.5,2.5,2,0.4,5,1.8,No,No,Yes,,No,,
1,SL18-UCONN-1,2,47.5,2.7,2.7,0.6,14.7,3,No,No,Yes,,No,,
1,SL18-UCONN-1,1,52.4,4.6,4.5,0.6,23.5,4,No,No,Yes,,No,,
1,SL18-UCONN-1,1,58.5,5.3,5.3,0.5,11.5,3.4,No,No,Yes,,No,,
1,SL18-UCONN-1,1,63,4.6,4.7,0.6,29.2,3.7,Yes,No,Yes,,No,,
1,SL18-UCONN-1,2,70.5,4.2,4,0.8,23.2,3,Yes,No,Yes,,No,,
1,SL18-UCONN-1,2,87,4.7,4.5,0.7,17.2,3,No,No,Yes,Snail,No,,
1,SL18-UCONN-1,1,100,7.3,5.6,0.7,45,4.7,Yes,No,Yes,,No,,
1,SL18-UCONN-1,3,143.5,7.9,3.7,0.9,41.5,5.7,Yes,No,Yes,DNA/Snail Egg,No,,
2,SL18-UCONN-2,4,2.4,0.6,-,0.1,1.6,1,No,No,No,,,,
2,SL18-UCONN-2,4,3.4,0.7,-,0.1,1.6,1,No,No,No,,,,
2,SL18-UCONN-2,3,9.2,1.7,-,0.1,0.3,0.1,No,No,No,,,,
2,SL18-UCONN-2,3,11.4,2,0.6,0.2,0.9,0.4,No,No,No,,,,
2,SL18-UCONN-2,4,20.5,3.3,3,0.4,1.5,0.6,No,No,No,,,,
2,SL18-UCONN-2,5,25.4,3.4,3.4,0.2,1.7,0.7,No,No,No,,,,
2,SL18-UCONN-2,1,25.9,3.9,3.6,0.1,2.8,1.6,No,No,No,,,,
2,SL18-UCONN-2,3,35,4,3.9,0.4,2.5,1.2,No,No,No,,,,
2,SL18-UCONN-2,2,37.5,2.5,2.4,0.2,3.1,1.1,No,No,No,,,,
2,SL18-UCONN-2,1,49.5,5.3,4.8,0.2,5,1.6,No,No,No,,,,
2,SL18-UCONN-2,1,124.5,5.2,2.6,0.3,6.5,2.3,No,No,No,,,,
3,SL18-UCONN-3,5,32.1,2.4,2,0.4,2.6,1.3,No,No,Yes,Grazing,No,,
3,SL18-UCONN-3,2,37.8,2.7,2.7,0.4,3.1,1.3,No,No,Yes,Grazing,No,,
3,SL18-UCONN-3,2,48.5,3.2,3.2,0.4,1.9,1.6,No,No,Yes,Grazing,No,,
3,SL18-UCONN-3,-,50,2.3,2,0.5,3,1.56,No,No,No,Grazing,,,
3,SL18-UCONN-3,5,61.2,2.8,1.7,0.4,2.7,1.4,No,No,Yes,Grazing,No,,
3,SL18-UCONN-3,1,90.8,3.2,1.8,0.5,4.9,1.6,No,No,No,Grazing,No,,
3,SL18-UCONN-3,-,96.5,3.1,2.4,0.56,3.2,2.21,No,No,No,Grazing/Epiphytes,,,
3,SL18-UCONN-3,-,105.5,3.8,2.2,0.58,3.2,1.94,No,No,No,Grazing,No,,
3,SL18-UCONN-3,-,124,3.2,2.6,0.73,3.4,1.9,No,No,No,Horse's Mane,No,,
3,SL18-UCONN-3,-,125,3.4,2.1,0.49,3.2,1.7,No,No,No,,No,,
3,SL18-UCONN-3,1,126.7,5.2,2.7,0.6,2.3,2,No,No,Yes,Horse's Mane/Grazing,,,total density of the plot = 133
3,SL18-UCONN-3,-,128,4,2,0.66,3.6,2.09,No,No,No,Horse's Mane,No,,
3,SL18-UCONN-3,3,129,3.6,2,0.72,4.5,2.11,No,No,No,Grazing,No,,
3,SL18-UCONN-3,-,179,3.4,2.2,0.76,4.3,1.95,No,No,No,,No,,DNA
3,SL18-UCONN-3,2,187.7,4.6,4.6,0.7,3.7,1.9,No,No,Yes,Grazing,No,,
4,SL18-UCONN-4,-,12.2,1.9,1.8,0.3,2.6,1.2,No,No,Yes,,,,
4,SL18-UCONN-4,-,23.3,1.8,1.3,0.3,2.1,0.7,No,No,Yes,,,,
4,SL18-UCONN-4,3,31.4,2,1.9,0.5,1.9,1.2,No,No,,Grazing,,,
4,SL18-UCONN-4,-,34.1,2,1.1,0.4,3.1,1.3,No,No,Yes,,,,
4,SL18-UCONN-4,2,35.9,2.6,1.8,0.6,7.5,2.1,No,No,,Grazing,,,
4,SL18-UCONN-4,-,40,2.3,1.2,0.7,3.9,1.5,No,No,Yes,,,,
4,SL18-UCONN-4,-,41.2,1.8,1.6,0.4,3.5,1.3,No,No,Yes,,,,
4,SL18-UCONN-4,-,75.1,3.1,1.8,0.7,7.9,2.2,No,No,Yes,,,,
4,SL18-UCONN-4,5,81.9,3.4,2.2,0.6,4.3,1.4,No,No,,Grazing,,,
4,SL18-UCONN-4,3,118.2,3.1,1.6,0.9,4.9,2.3,No,No,,Grazing,,,
4,SL18-UCONN-4,1,126.9,4.1,2.1,0.9,5.2,2.4,No,No,,Grazing,,,
4,SL18-UCONN-4,4,127,3.9,2.2,0.8,8.8,2.6,No,No,,Grazing,,,
4,SL18-UCONN-4,1,130.9,3.9,2.4,0.11,5.9,2.9,No,No,,Grazing,,,
4,SL18-UCONN-4,2,174.8,3.8,2,0.12,8.1,2.6,No,No,,Grazing,,,
4,SL18-UCONN-4,1,188.2,6.1,2.5,1,5.5,2.7,No,No,,Grazing,,,
5,SL18-UCONN-5,5,32.5,4,3.9,0.3,6,2.1,No,No,No,,No,,
5,SL18-UCONN-5,1,48,5.2,4.4,0.5,4.5,1.9,No,No,No,,No,,
5,SL18-UCONN-5,,48.5,6.5,6.5,0.3,9.5,3.5,No,No,Yes,,No,,
5,SL18-UCONN-5,5,73.3,7.8,5.6,0.5,10,3,No,No,No,,No,,
5,SL18-UCONN-5,4,91,10.1,6.2,0.5,21.5,3.5,No,No,No,,No,,
5,SL18-UCONN-5,1,98,8.6,6.1,0.6,24.1,5,Yes,No,No,,No,,
5,SL18-UCONN-5,1,103.5,10.2,8.4,0.7,17,4.2,No,No,No,,No,,
5,SL18-UCONN-5,,107,10.6,7,0.5,21.5,5,No,No,No,,No,,
5,SL18-UCONN-5,2,123,11.6,7.4,0.4,19.7,4.5,Yes,No,No,,No,,
5,SL18-UCONN-5,5,137.5,13.6,7,0.3,11.5,4.2,No,No,No,,No,,
5,SL18-UCONN-5,,151,9.5,7,0.5,30,6.4,Yes,No,No,,No,,
5,SL18-UCONN-5,,160,11.5,7.5,0.3,26,5.7,Yes,No,No,,No,,
5,SL18-UCONN-5,,164,14.5,7,0.3,22.5,4.8,Yes,No,No,,No,,
5,SL18-UCONN-5,1,164,9.6,6,0.6,37,4.3,Yes,No,No,,No,,
5,SL18-UCONN-5,,189,9,4.7,0.3,31,4.8,Yes,No,No,,,,
5,SL18-UCONN-5,,209,11.5,4.5,0.4,26,5.2,Yes,No,No,DNA,No,,
5,SL18-UCONN-5,,236.5,17,6,0.3,22.5,6.4,Yes,No,No,,No,,
5,SL18-UCONN-5,3,258.5,12.6,3.9,0.8,20,4.7,No,No,No,,No,,
6,SL18-UCONN-6,2,20.2,2.5,2.1,0.1,2.2,1.1,No,No,No,,,,
6,SL18-UCONN-6,2,21.3,2.6,2.6,0.1,2,0.8,No,No,No,,,,
6,SL18-UCONN-6,2,23.5,2.9,2.9,0.2,3.8,1.4,No,No,No,,,,
6,SL18-UCONN-6,4,51.6,4.5,3.4,0.3,8.7,2.6,No,No,No,,,,
6,SL18-UCONN-6,4,54.5,4.9,3.4,0.5,8.1,2.5,No,No,No,,,,
6,SL18-UCONN-6,4,66.6,4.9,4.1,0.4,7.7,2.4,No,No,No,,,,
6,SL18-UCONN-6,4,74.4,4.8,3.6,0.3,11.5,2.9,No,No,No,,,,
6,SL18-UCONN-6,1,80.4,7.1,4.9,0.3,7.2,2.6,No,No,No,,,,
6,SL18-UCONN-6,3,119,7.7,3.7,0.3,9.5,3.2,No,No,No,,,,
6,SL18-UCONN-6,1,125,8.8,4.3,0.4,7.5,2.6,No,No,No,,,,
6,SL18-UCONN-6,4,129.2,8.9,3.7,0.4,14.4,3.2,No,No,No,,,,
6,SL18-UCONN-6,2,129.3,8,4.4,0.4,12.1,3.6,No,No,No,,,,
6,SL18-UCONN-6,4,139.9,7.8,4.4,0.3,17,3.5,No,No,No,,,,
6,SL18-UCONN-6,4,152.5,7.5,2.9,0.4,13.9,3.9,No,No,No,,,,
6,SL18-UCONN-6,3,155.9,10.2,4.5,0.5,10.9,3.6,No,No,No,,,,
7,SL18-UCONN-7,,,,,,,,,,,No Kelp Growth,,,
8,SL18-UCONN-8,-,19,6.9,6.8,0.11,1.5,1.11,No,No,No,,,,
8,SL18-UCONN-8,-,23.5,6,6,0.2,1.5,0.86,No,No,No,,,,
8,SL18-UCONN-8,-,29.2,8.5,8,0.2,1.5,1.16,No,No,No,,,,
8,SL18-UCONN-8,-,30.7,10.7,10,0.12,25,1.76,No,No,No,,,,
8,SL18-UCONN-8,-,31.6,8.2,7.6,0.3,2,1.35,No,No,No,,,,
8,SL18-UCONN-8,-,32.5,6.3,6.3,0.3,2.5,1.32,No,No,No,,,,
8,SL18-UCONN-8,-,35.6,9.5,9.5,0.2,3.5,2.04,No,No,No,,,,
8,SL18-UCONN-8,-,40,3.8,3.8,0.22,4.5,1.61,No,No,No,,,,
8,SL18-UCONN-8,-,40.5,7.3,7.3,0.26,3.5,2.03,No,No,No,,No,,
8,SL18-UCONN-8,-,44,7.8,7.8,0.35,2.7,2.4,No,No,No,,,,
8,SL18-UCONN-8,4,54.6,12,11.3,0.4,5.3,2.8,No,No,No,Crinkle/Grazing,,,
8,SL18-UCONN-8,3,60.1,17.9,11.6,0.4,6.1,3,No,Yes,No,Crinkle,,,
8,SL18-UCONN-8,3,68.7,17.2,13.6,0.5,6.4,3,No,No,No,Crinkle,,,
8,SL18-UCONN-8,-,70,11,10.5,0.35,9,3.56,No,No,No,,,,
8,SL18-UCONN-8,-,81.5,16,12.5,0.5,11.5,3.21,No,No,No,Horse's Mane/ Crinkle,,,
8,SL18-UCONN-8,-,86.9,21.2,21.2,0.13,12,4.12,No,No,No,Crinkle/Grazing/DNA,,,
8,SL18-UCONN-8,-,90.8,17,12.5,0.5,11,3.76,No,No,No,Crinkle,,,
8,SL18-UCONN-8,5,91.3,16.1,12.8,0.6,9.8,3.7,No,No,No,Crinkle ,,,
8,SL18-UCONN-8,4,95,21.9,15.8,0.5,8.1,3.6,No,Yes,No,Crinkle,,,
8,SL18-UCONN-8,2,95.5,20.7,16.8,0.6,13.4,4.2,No,No,No,Crinkle/Grazing,,,
8,SL18-UCONN-8,2,100.4,22.4,16.1,0.7,14.6,4.4,No,No,Yes,Crinkle/Grazing,,,
8,SL18-UCONN-8,-,102,23,17.5,0.46,16,3.81,No,No,No,Crinkle,,,
8,SL18-UCONN-8,1,132.5,28.8,18.7,0.5,10.5,4.1,No,No,No,Crinkle/Grazing,,,
9,SL18-UCONN-9,-,17.5,6.5,4.8,0.3,1.5,1.2,No,No,No,,No,,
9,SL18-UCONN-9,-,26,6,5.6,0.5,2.5,1.5,No,No,No,,No,,
9,SL18-UCONN-9,-,32.2,9.8,9.8,0.4,2,2.2,No,Yes,Yes,,No,,
9,SL18-UCONN-9,-,36.5,9.5,9,0.3,1.6,1.3,No,Yes,Yes,,No,,
9,SL18-UCONN-9,-,46.5,11.6,10,0.4,2.4,1.7,No,Yes,No,,No,,
9,SL18-UCONN-9,-,49,13,12,0.5,3.8,2.4,No,Yes,No,,No,,
9,SL18-UCONN-9,2,52,13.5,12.5,0.2,2.5,2.1,No,Yes,No,,No,,
9,SL18-UCONN-9,-,62.5,12,11.5,0.4,4,3,No,Yes,No,,No,,
9,SL18-UCONN-9,3,71.5,12.5,14.5,0.3,3.5,3.5,No,Yes,No,,No,,
9,SL18-UCONN-9,5,76,15,10.4,0.2,6.5,3,No,No,No,,No,,
9,SL18-UCONN-9,4,81,20.6,15,0.3,4,3.4,No,No,No,,No,,
9,SL18-UCONN-9,-,87,20,9,0.5,5,3.2,No,Yes,Yes,Crinkle,No,,
9,SL18-UCONN-9,-,88,21.3,18.5,0.7,6,3.3,No,No,No,,No,,Set Aside for Induction
9,SL18-UCONN-9,-,98.5,27,17,0.2,7,4,No,Yes,No,Crinkle,No,,
9,SL18-UCONN-9,1,103,26.8,17,0.3,6.5,3.6,No,Yes,No,Spliting Maristem,No,,
10,SL18-UCONN-10,,21.7,5,4.3,0.3,5.6,2.1,No,No,Yes,Grazing,,,
10,SL18-UCONN-10,5,24.2,6.2,4.8,0.2,4.2,2.1,No,No,Yes,Grazing,,,
10,SL18-UCONN-10,2,28,6,5,0.2,4.9,2.3,No,No,No,,,,
10,SL18-UCONN-10,3,29.2,7.3,6.7,0.3,4.4,2.5,Yes,No,Yes,Grazing,,,
10,SL18-UCONN-10,,31.2,6.7,6.7,0.2,5.9,3,No,No,Yes,Grazing,,,
10,SL18-UCONN-10,1,41,7.6,7,0.2,7.6,2.8,No,No,Yes,Grazing/Splitting Meristem,,,
10,SL18-UCONN-10,5,42.7,6.1,5.5,0.3,14,2.9,No,No,No,,,,
10,SL18-UCONN-10,,45,7.7,7.4,0.3,7.4,3.1,No,No,No,,,,
10,SL18-UCONN-10,3,46.3,9.1,8.8,0.3,14.5,3.6,No,No,Yes,Grazing,,,
10,SL18-UCONN-10,4,47.6,9.2,8.2,0.3,9.5,3.5,No,No,Yes,Grazing,,,
10,SL18-UCONN-10,,54.2,9.2,8.7,0.2,15.8,3.9,No,No,Yes,Grazing,,,
10,SL18-UCONN-10,,55.4,20,10.4,0.4,13.8,4.6,No,No,Yes,Crinkle,,,Also blade is curved
10,SL18-UCONN-10,5,71.9,11.9,10.3,0.2,14.6,3.5,No,No,No,,,,
10,SL18-UCONN-10,1,77.5,13.3,13.3,0.2,12,4.3,No,No,No,,,,DNA
10,SL18-UCONN-10,4,95,20.3,14.1,0.5,19.9,4.6,No,No,No,Crinkle,,,
11,SL18-UCONN-11,4,13.6,1.8,1.5,0.3,2,1.4,No,No,No,Grazing,No,,
11,SL18-UCONN-11,5,28.6,2.7,2.6,0.5,6.3,2.2,No,No,No,Grazing,No,,
11,SL18-UCONN-11,4,40.2,3,3,0.5,9.2,2.9,No,No,No,Grazing,No,,
11,SL18-UCONN-11,4,43,2.9,2.9,0.5,10.2,3.3,No,No,No,,No,,
11,SL18-UCONN-11,5,46.7,4.1,4,0.5,10.9,3,No,No,Yes,,No,,
11,SL18-UCONN-11,5,60.8,4.2,4.2,0.7,19.5,3.8,No,No,No,Grazing,No,,
11,SL18-UCONN-11,1,69,4,4,0.53,14,3.65,No,No,,Grazing/Splitting Stipe,No,,
11,SL18-UCONN-11,1,77,4.2,4.2,0.57,22,3.34,No,No,,Splitting Stipe ,No,,
11,SL18-UCONN-11,5,84.3,6.3,5,0.7,17.1,4.2,No,No,No,,No,,
11,SL18-UCONN-11,5,86.2,4.5,4.2,0.7,24.2,4.3,No,No,No,,No,,
11,SL18-UCONN-11,5,86.3,5.5,4.4,0.7,22.6,4.2,No,No,No,Grazing,No,,
11,SL18-UCONN-11,5,89,7.1,5.6,0.8,22.9,4.4,No,No,No,Grazing,No,,
11,SL18-UCONN-11,4,93.1,6,4.8,0.7,19.4,4.6,No,No,Yes,,No,,
11,SL18-UCONN-11,3,105.5,5.3,3.9,0.8,28.7,4.4,No,No,,,No,,
11,SL18-UCONN-11,5,106,4.8,3.6,0.8,26.5,4.3,No,No,No,,No,,
11,SL18-UCONN-11,1,120,5,4.2,0.7,27,3.87,Yes,No,,,No,,
11,SL18-UCONN-11,1,131,6,4.6,0.73,24,4.34,Yes,No,,Splitting Stipe,No,,
11,SL18-UCONN-11,2,131.4,5,4,0.78,23,4.2,No,No,,,No,,
11,SL18-UCONN-11,3,153.8,5.9,3.5,0.9,19.8,5.3,No,No,,,No,,
12,SL18-UCONN-12,1,11,1.5,0.8,0.4,0.8,0.9,No,No,No,,No,,
12,SL18-UCONN-12,4,11.5,2.4,1,0.4,1,0.9,No,No,No,,No,,
12,SL18-UCONN-12,1,15.5,2.4,2.5,0.3,1,1.2,No,No,No,,No,,
12,SL18-UCONN-12,1,16,2.5,2,0.3,1.5,1.2,No,No,Yes,,No,,
12,SL18-UCONN-12,4,19,3,2,0.4,2,1.4,No,No,No,,No,,
12,SL18-UCONN-12,1,19.5,3,2.7,0.3,3,1.5,No,No,Yes,,No,,
12,SL18-UCONN-12,3,19.5,2.5,2,0.3,6.5,2.8,No,No,No,,No,,
12,SL18-UCONN-12,4,22,3.5,3,0.5,2.5,1.9,No,No,No,,No,,
12,SL18-UCONN-12,2,27,4,3,0.5,3,2.2,No,No,Yes,,No,,
12,SL18-UCONN-12,4,30,5,5,0.5,3.5,2,No,No,No,,No,,
12,SL18-UCONN-12,3,35,4.6,4.5,0.5,4,2.4,No,No,No,,No,,
12,SL18-UCONN-12,3,37.5,5,5,0.3,6.5,3,No,No,No,,No,,
12,SL18-UCONN-12,1,38.5,4.5,4.5,0.4,4,2.3,No,No,No,,No,,
12,SL18-UCONN-12,3,41.5,5,5,0.4,6.5,2.8,No,No,No,,No,,
12,SL18-UCONN-12,3,87,9.5,6,0.7,9,3.8,No,No,No,,No,,
13,SL18-UCONN-13,5,8.6,7.9,,0.3,3.5,2.5,No,No,Yes,Crinkle,No,,
13,SL18-UCONN-13,1,14.9,4.4,1.9,0.3,2.7,1.7,No,No,Yes,,No,,
13,SL18-UCONN-13,-,17,8.5,5.9,0.7,4,2.43,No,No,No,Grazing,No,,
13,SL18-UCONN-13,-,22,7,3.6,0.14,4.5,2.21,No,No,No,Grazing,No,,
13,SL18-UCONN-13,-,26,11.5,10,0.07,11,3.39,No,No,Yes,Grazing/Epiphytes,No,,
13,SL18-UCONN-13,-,28,10.5,10,0.29,7,3.07,No,No,No,Horse's Mane/Crinkle,No,,
13,SL18-UCONN-13,4,28.4,13,12.9,0.5,11,4,No,No,No,,No,,
13,SL18-UCONN-13,-,41,17.5,17.5,0.17,15.5,4.43,No,No,No,Crinkle,No,,
13,SL18-UCONN-13,4,42.6,15.2,15.1,0.3,16.9,4.5,Yes,No,No,,No,,
13,SL18-UCONN-13,-,44.5,13,13,0.5,14,3.76,No,No,No,Horse's Mane/Crinkle,No,,
13,SL18-UCONN-13,5,48.1,12.4,12.3,0.7,5,2.9,No,No,No,,No,,
13,SL18-UCONN-13,-,79,13.5,13,0.17,13,4.15,No,Yes,No,DNA/Crinkle,No,,
13,SL18-UCONN-13,3,84.4,20.5,15.2,0.6,11.9,4.5,No,Yes,No,Crinkle,No,,
13,SL18-UCONN-13,3,84.7,20.6,15,0.7,11.7,4.3,No,Yes,No,Crinkle,No,,
13,SL18-UCONN-13,2,86.7,17.5,14.9,0.6,10.4,4.2,No,Yes,No,Crinkle,No,,
14,SL18-UCONN-14,1,8,2.2,N/A,0.3,2.5,1.7,No,No,No,,No,,
14,SL18-UCONN-14,3,16,4.6,3.9,0.4,2.9,1.6,No,No,No,Bryozoan/Grazing,No,,
14,SL18-UCONN-14,1,18,4.2,3.1,0.3,4.7,2.6,No,No,No,,No,,
14,SL18-UCONN-14,2,20,2.9,2.6,0.3,4.5,2.4,No,No,No,Grazing,No,,
14,SL18-UCONN-14,2,20,2.4,2.2,0.4,8.6,2.6,No,No,No,Grazing/Splitting Meristem,No,,
14,SL18-UCONN-14,2,21,3.2,3.5,0.3,7.5,2.2,No,No,No,Grazing/Splitting Meristem,No,,
14,SL18-UCONN-14,3,25,4.7,4.5,0.4,12.5,3.4,No,No,No,Bryozoan/Grazing,No,,
14,SL18-UCONN-14,2,33.5,5.5,5.4,0.4,17.5,2.7,No,No,No,Snail Egg/Bryozoan,No,,
14,SL18-UCONN-14,1,38,9,9.1,0.4,17.3,4.2,No,No,No,Splitting Meristem/Bryozoan,No,,
14,SL18-UCONN-14,3,48.5,10.2,9.9,0.5,16,3.9,No,No,No,Snail Egg,No,,
14,SL18-UCONN-14,2,48.5,8.8,8.2,0.5,30.5,4,No,No,No,Snail Egg,No,,
14,SL18-UCONN-14,1,49.5,10.9,10.4,0.3,18.4,4.3,No,No,No,Spliting Maristem,No,,
14,SL18-UCONN-14,2,57,10.8,9.8,0.4,22.5,4.6,Yes,No,No,,No,,
14,SL18-UCONN-14,3,94,17.7,13.2,0.4,19,4.3,Yes,No,No,,No,,DNA
14,SL18-UCONN-14,1,97,17.4,15.5,0.4,15,5.1,Yes,No,No,Split Stype/Crinkle,No,,
15,SL18-UCONN-15,-,6.5,1.75,-,0.23,1.38,2,No,No,No,,,,
15,SL18-UCONN-15,-,8,10,-,0.15,2,1.27,No,No,No,,,,
15,SL18-UCONN-15,2,8.6,2.2,-,0.3,2.2,0.9,No,No,No,,,,
15,SL18-UCONN-15,-,15,2.5,1.75,0.6,1,0.54,No,No,No,,,,
15,SL18-UCONN-15,4,21.5,3.9,3.2,0.3,2.5,1.3,No,No,No,,,,
15,SL18-UCONN-15,2,21.7,3.1,3.1,0.2,4.2,1.3,No,No,No,,,,
15,SL18-UCONN-15,4,27.6,4.7,4.4,0.3,3.8,1.5,No,No,No,,,,
15,SL18-UCONN-15,3,46.6,7.1,6.7,0.4,5.6,2.7,No,No,No,,,,
15,SL18-UCONN-15,2,74.5,8.6,6.1,0.6,9.6,2.6,No,No,No,,,,
15,SL18-UCONN-15,1,82.3,9.4,7.4,0.4,8.5,3.1,No,No,No,,,,
15,SL18-UCONN-15,1,89,11.5,7.5,0.11,11.5,3.86,No,No,No,,,,
15,SL18-UCONN-15,3,95.8,13.4,8.6,0.5,10,3.2,No,No,No,,,,
15,SL18-UCONN-15,-,127,16,7.5,0.8,10,3.35,No,No,No,,,,
15,SL18-UCONN-15,-,133,17,7,0.74,10.5,4.1,No,No,No,,,,
16,SL18-UCONN-16,4,10,2.5,-,0.3,1.1,0.7,No,No,No,,,,
16,SL18-UCONN-16,-,11,4.7,2.7,0.3,2.3,1.3,No,No,No,Grazing,,,
16,SL18-UCONN-16,5,21,6,6.2,0.2,2.5,1.8,No,No,No,Grazing/Splitting Meristem,,,
16,SL18-UCONN-16,-,22,7.6,7.6,0.3,5.1,2.2,No,No,No,Snail Egg Cases/Grazing,,,
16,SL18-UCONN-16,-,40.5,15,14.7,0.3,11.2,3.7,No,No,No,Grazing/Splitting Meristem/Crinkle/Snail Egg,,,
16,SL18-UCONN-16,5,42,14.9,13.9,0.2,8.5,3.8,No,No,No,Grazing/Splitting Meristem,,,
16,SL18-UCONN-16,-,46.5,14.8,14.1,0.3,10,3.6,No,No,No,Grazing/Splitting Meristem/Crinkle,,,
16,SL18-UCONN-16,2,48.5,18,17.7,0.2,9.1,3.7,No,No,No,Grazing/Splitting Meristem,,,
16,SL18-UCONN-16,3,49,14,11.8,0.4,16,3.7,No,No,No,Crinkle/Snail Egg Case,,,
16,SL18-UCONN-16,1,53,18.7,15.4,0.2,12.5,4.3,No,No,No,Grazing/Splitting Meristem/Crinkle,,,
16,SL18-UCONN-16,5,56,17.5,16.6,0.1,12.1,4,No,No,No,Crinkle/Snail,,,
16,SL18-UCONN-16,-,63,15.9,14.2,0.4,15,4.4,No,No,No,Grazing/Splitting Meristem/Crinkle,,,
16,SL18-UCONN-16,3,63.2,18.7,16,0.2,25.5,4.4,Yes,No,No,Splitting Meristem/Crinkle,,,
16,SL18-UCONN-16,1,63.5,26.5,22.7,0.2,11.1,4.3,No,No,No,Crinkle/Grazing,,,DNA
16,SL18-UCONN-16,5,63.5,17.4,15,0.3,22.2,4.2,Yes,No,No,Splitting Meristem,,,
17,SL18-UCONN-17,4,9.5,1.1,-,0.1,1.1,0.9,No,No,No,,,,
17,SL18-UCONN-17,5,11.8,1.9,1.5,0.2,1.6,0.9,No,No,No,,,,
17,SL18-UCONN-17,4,16.9,1.3,1.1,0.4,2.4,1.1,No,No,Yes,Horse's Mane,,,
17,SL18-UCONN-17,5,17.3,2,1.7,0.2,2.8,1.4,No,No,No,,,,
17,SL18-UCONN-17,4,18.7,2.1,1.5,0.3,3.5,1.7,No,No,No,,,,
17,SL18-UCONN-17,1,20.3,3.3,3,0.19,3,1.12,No,No,No,,,,
17,SL18-UCONN-17,2,22.1,2.4,1.9,0.25,5,2.26,No,No,No,,,,
17,SL18-UCONN-17,1,27,4.4,3.8,0.29,4.6,1.67,No,No,No,,,,
17,SL18-UCONN-17,1,29,4.6,4.5,0.28,4.5,1.93,No,No,No,,,,
17,SL18-UCONN-17,3,29.8,5.5,5.4,0.5,6.4,0.8,No,No,No,Horse's Mane,,,
17,SL18-UCONN-17,2,30.6,4.2,3.8,0.38,7,2.33,No,No,No,,,,
17,SL18-UCONN-17,3,36.5,5.4,5.2,0.5,6.3,2.3,No,No,No,,,,
17,SL18-UCONN-17,4,52.3,7.1,7.1,0.6,15.9,4.1,No,No,No,,,,
17,SL18-UCONN-17,2,56,8.2,7.5,0.47,16.9,3.71,No,No,No,,,,
17,SL18-UCONN-17,2,58.5,8.9,7.6,0.53,16,3.74,No,No,No,,,,DNA
18,SL18-UCONN-18,3,9,2.2,-,0.2,1.5,0.9,No,No,No,Grazing,,,
18,SL18-UCONN-18,3,9,2.6,-,0.3,1.6,1.4,No,No,No,Grazing,,,
18,SL18-UCONN-18,3,9,3.6,-,0.3,2,1.4,No,No,No,Snail Egg,,,
18,SL18-UCONN-18,3,13,4,2.1,0.3,2.2,1.5,No,No,No,Grazing/Splitting Meristem,,,
18,SL18-UCONN-18,2,17,4.6,4.4,0.3,4.5,3,No,No,No,Grazing,,,
18,SL18-UCONN-18,2,26.5,6.6,6.3,0.3,5.5,2.8,No,No,No,Grazing,,,
18,SL18-UCONN-18,1,30.5,7,7,0.3,4.2,2.7,No,Yes,No,Grazing,,,
18,SL18-UCONN-18,2,31,6.3,6.3,0.4,5.2,2.9,No,No,No,Grazing,,,
18,SL18-UCONN-18,3,32,5.6,6.6,0.4,5,2.8,No,No,No,Grazing,,,
18,SL18-UCONN-18,3,37,8.4,6.5,0.4,5.6,3.3,No,No,No,Grazing,,,
18,SL18-UCONN-18,1,41,9,9,0.3,4.6,3.1,No,Yes,No,Grazing,,,
18,SL18-UCONN-18,2,57,10.4,9.9,0.4,10.6,4.1,No,Y,No,Grazing/Splitting Meristem,,,
18,SL18-UCONN-18,3,59,11.9,10.4,0.4,12,4.7,No,No,No,Grazing,,,
18,SL18-UCONN-18,2,77.3,14.5,11,0.5,14.4,4.9,No,Yes,No,Crinkle,,,DNA
18,SL18-UCONN-18,3,82,16.8,11.5,0.6,10.5,4.8,No,Yes,No,Splitting Meristem/Crinkle,,,
19,SL18-UCONN-19,2,29,2.7,2.6,0.3,6,2.1,No,No,No,Grazing,,,
19,SL18-UCONN-19,5,32,5,5,0.2,7.5,2.4,No,No,Yes,Snail Egg Casing,,,
19,SL18-UCONN-19,1,34,5.5,4.6,0.4,7.3,2.8,No,No,No,Splitting Meristem,,,
19,SL18-UCONN-19,2,80,5,4,0.5,18,3.5,No,No,No,Grazing/Splitting Meristem,,,
19,SL18-UCONN-19,4,84,7,4,0.4,21.8,3.5,No,No,No,,,,
