"","AshFDwPM","AshOnly","DWpM","WWP","PDW"
"SL18-CC-6",-0.021228733130626,-0.111169385437507,-8.84891675804634e-05,-0.00452457315731388,1.49418309187309
"SL18-CC-7",-0.00727775736554727,-0.0123755485550409,-0.000294055078040897,-0.00239720212286606,0.108509990985003
"SL18-CC-8",-0.0418425388958866,-0.156975667456965,-0.00158140760339149,-0.0128577256649729,0.147810910124498
"SL18-CC-9",-0.0105967018655705,0.00436485873569089,-0.000383624228297445,-0.00330307425434651,0.180390788578397
"SL18-CC-10",-0.00914227381311959,-0.0244644720099765,-0.000336514815074935,-0.00400576199220552,0.231011964857503
"SL18-CC-11",-0.00615676880904698,-0.0119287923296214,-0.000272694429731491,-0.00189714039685336,0.43962421486304
"SL18-CC-12",-0.00179019284528346,0.019434267648201,-0.000474619841221434,-0.00261338506783318,-0.103639758309693
"SL18-NC-2",-0.00775824778050265,0.0123118558948901,-0.00051762064674588,-0.00484609681141857,0.0360236251052071
"SL18-NC-1",0.0013585070486609,0.117419197164311,-0.000671488629917175,-0.00615626819937756,0.127071261422068
"SL18-NC-5",-0.00855387287292725,0.000863280218639401,-0.000425887247210715,-0.00357919996353087,0.269679761261208
"SL18-JS-6",0.0157562150120329,-0.126864624622885,0.00076968826629334,0.00555337726356999,0.0332795801585801
"SL18-JS-5",0.00183243421788261,0.088820094065368,-0.00020284889372614,-0.000448775632734347,-0.105269636877309
"SL18-JS-9",-0.0364951420597284,0.00709722594176274,-0.00104113402407253,-0.00613007200684661,-0.307392714428227
"SL18-NC-8",-0.0102368005949506,-0.0219010068404534,-0.000888726413066317,-0.00605080377497669,-0.037370581471744
"SL18-NC-10",-0.0193650336151118,-0.0765878091856299,-0.000163686976858162,0.00278269852937166,-0.558193876590314
"SL18-NC-9",-0.0342926037705794,0.0616217930885084,-0.00128113286266111,-0.00486313113230221,-0.960050126856594
"SL18-NC-12",-0.0110476975805883,0.114641425848044,-0.000656759155619727,-0.00421081573344988,-0.194085511417267
"SL18-NL-2",-0.0109275426092985,0.0461473756114257,-0.000514998998502073,-0.00294482779481585,-0.102105021995247
"SL18-NL-3",-0.00667599189346895,0.0408820405501905,-0.00104182282812611,-0.00125354664772132,-0.296535073930067
"SL18-NL-5",0.0470886896624787,0.0551041266005312,0.00103473214110351,0.0118153286701071,-0.518736622077092
"SL18-NL-7",-0.0107103290984206,0.0463597019668485,9.21795470103498e-05,0.00151616380744108,0.0227713436631289
"SL18-NL-6",0.02262595110164,0.144355138999849,0.000596316944446554,0.00947663524481011,-0.0818701895747335
"SL18-NL-9",-0.0764257320110376,0.363567892431588,-0.00180181087777369,-0.0115686975006197,-0.287481318188619
"SL18-NL-10",-0.00566158243870647,0.100852466088027,-0.000263431105740288,0.000294520565056807,-0.227830395572023
"SL18-JS-19",-0.00563136466558459,0.346553063803661,-6.89297983525746e-05,0.00687890437078738,-0.409243085597482
"SL18-JS-16",-0.0052775628489337,0.0967673749748045,-0.000679181114399571,-0.00434707627795518,-0.123774509248436
"SL18-JS-11",-0.0194620054313232,0.438471086471784,-0.000893342213776391,-0.00132651845811886,-0.253834843905949
"SA18-CB-10",0.0272707910738867,0.100522396298322,0.0013035599914607,0.0108846836444742,0.0112801772945893
"SL18-OI-2",-0.0589596241485618,-0.190021069603225,-0.00109190535794894,-0.00529228846964984,-0.362964041804634
"SL18-OI-7",0.00323575077581636,0.0617873165549115,-0.00105478684216376,-0.00608222920104881,-0.182430072793211
"SL18-OI-9",-0.0075878798236643,0.0591030202805085,-0.000431856348634646,-0.00191906031685164,-0.148092965825285
"SL18-SF-13",0.0128401837419851,-0.187753269558524,0.000775827095531621,0.00474510246196372,0.140657528622075
"SL18-SF-17",0.0165084745617285,-0.167323221383926,0.00094048106490146,0.00628171333493207,0.108443466508133
"SA18-CB-4",0.0186399528963609,-0.157424573928364,0.000925872183186458,0.00567037213590017,0.0916861548448134
"SL18-LD-2",0.0105183839131427,-0.157836093350457,0.000673258652802808,0.0037483711025266,0.146858866482426
"SA18-CB-7",0.00829881272537536,-0.17467594745081,0.00068859124025012,0.00422939909727459,0.160261910833699
"SL18-LL-9",0.0114734615104577,-0.194917306257032,0.000787994090498648,0.005274215985202,0.101899354258449
"SL18-NC-11",0.0184785498081937,-0.141942256562244,0.000926677596071297,0.00716072630580963,0.0107326235989392
"SL18-OD-5",0.0396787359436896,-0.0505490683032051,0.00162474014577611,0.0125663053442263,-0.0916894036434747
"SA18-CB-9",0.0741883128465047,0.098534861055873,0.00174765416037954,0.00851743443649968,0.0920841307060259
"SA18-CB-2",-0.00108300001898657,-0.0263569828665225,-0.000281353283154967,-0.00576152901534588,0.725212464203559
"SA18-CB-5",-0.0285913595143981,-0.201606443183848,-0.000831472597164123,-0.00730116519734419,0.16813324895873
"SL18-NC-15",-0.023663294977548,0.117838698529059,-0.000540996952249764,-0.00293496674067288,-0.111231610906177
"SL18-SF-19",0.0361878020579571,0.00366781586884031,0.000929986268218514,0.00204162453659703,0.264651689422303
"SL18-OI-14",0.0115754745600713,0.0120506028255544,0.000245832168272755,0.00159902536836151,0.0555627279661784
"SL18-SF-15",-0.0404576764823527,0.541063774988498,-0.00118640112087319,-0.00156372036401537,-0.622267259350968
"SA18-CB-1",0.00118466539584387,-0.0504890861967639,0.000632898131029345,0.00354492298454557,0.0175098996581747
