"","DWpM","WWpM","PDW","BD"
"SL18-CC-10",0.0626196566507462,0.508678911950208,0.027370216551437,0.519567137916662
"SL18-CC-11",0.186442140512414,2.0934082192591,-0.944546525546675,72.3431830914789
"SL18-SF-13",0.0556317010198289,0.444759490416303,-0.23577999402536,16.9587045318861
"SL18-OI-2",-0.0140013466645225,-0.149700102382354,0.0151169565443768,10.8162606307932
"SL18-OI-14",0.0422748157535898,0.411515412419434,0.43475066239484,-36.2747327571818
"SL18-PI-1",0.0120810253827032,0.0981154697507489,0.0770128214627635,5.32829856489861
"SA18-CB-1",0.0217649482635626,-0.0295331012834385,0.325427956818941,-10.0785388671723
"SA18-CB-3",0.106020051140814,0.868408188241101,-0.465435879936311,36.9972026941476
"SA18-CB-4",0.102924955729417,0.701622310956751,-0.378986911336419,-20.6802592815737
"SA18-CB-7",0.189330241353367,1.34164549082335,0.549884781826584,16.6749336709247
"SA18-CB-10",0.217831330907845,1.52156983265501,0.0245641656883832,-3.06006239633012
"SL18-NC-11",-0.0957435058067756,-0.733701080052349,-0.239926284407988,-7.03837711363766
"SL18-TI-1",0.021708520028873,0.16373424062072,0.144994439974063,4.62206437107033
"SL18-TI-2",0.016588732202956,0.12872551989015,0.126750295975381,3.21526851905981
"SL18-TI-3",0.0220513036749301,0.147773298783028,0.175119605918156,4.11857897945998
"SL18-TI-4",0.0229989819088742,0.174866813362611,0.147229135539536,4.19191408598622
"SL18-BL-17",0.0238116780401056,0.177751202202193,0.217400308600468,5.01343875046433
"SL18-OD-3",-0.0740013269696191,-0.603968099303469,0.266737694202629,-13.9609904803528
"SL18-OD-5",-0.08584570121941,-0.685144769283843,-0.144371074853757,-5.42364606701337
"SL18-OD-6",0.0136123511188491,0.136606520758529,0.428016088995437,-8.08656915026419
"SL18-OD-10",0.0168332720903675,0.143273460680663,0.00426923320738273,1.2398357947252
"SA18-CB-2",0.0905974046780488,0.739597738404647,0.0695219204086601,-4.71531145277755
"SL18-NC-15",-0.0406326819987519,-0.220925982604166,-0.22276989250263,67.1871819436725
"SL18-BL-18",0.0138094180306352,0.118900226046601,0.0158201604533215,2.48492149827596
"SL18-FW-21",0.0240226258611179,0.201687014257385,0.139267894861001,4.17314847468614
"SL18-SF-17",0.0661572764924627,0.630872959815158,-0.137811285232502,16.4677837566031
"SL18-LL-9",-0.0341609427799406,-0.126478265172026,-0.455268573220188,40.3187908494583
"SL18-LD-2",-0.00272504644642606,-0.1241458470411,-0.061217921068395,12.7477884057028
"SL18-FW-12",0.00738198001797998,0.0977853682638364,-0.0174060031719554,0.902897867957787
"SL18-SF-19",-0.0315372208169777,-0.254022928214923,-0.191904677373535,6.42018302385193
"SA18-CB-5",0.0238784037649907,0.0957633507102366,0.0986411164953481,-26.5805837490955
"SL18-SF-15",0.0169374029940176,0.167046446243803,0.0434189314547745,10.0567505662461
"SL18-SF-18",-0.0227391402405601,-0.236941838809325,-0.130395929479985,6.35839786673143
"SA18-CB-9",0.0864109460867045,0.512581355974588,0.33261104338737,-0.119495872942567
"SL18-OI-7",0.0827432107546304,0.571664524569241,-0.229727701804758,-0.882805159320773
"SL18-OI-9",-0.0214033517234232,-0.447013808517022,0.701817208958765,-3.45737449598912
"SL18-TI-5",0.0266898725216651,0.203916328837283,0.0615148898559347,2.04994720257861
"SL18-CB-2",0.0000000000000000176875689139134,0.000000000000000139794892661284,-0.000000000000000680600069926599,0.0000000000000211983946350336
"SL18-CB-3",0.000000000000000106133622282175,0.000000000000000677760155257893,0.000000000000000795962097658153,0.0000000000000150174915447981
"SL18-CB-4",-0.000000000000000226324236734631,-0.00000000000000152488764847519,-0.00000000000000110430897762555,-0.0000000000000269539241242434
"SL18-CB-7",0.00000000000000018710863948983,0.0000000000000018621803028772,-0.00000000000000166790832106735,-0.0000000000000143422225758406
"SL18-TI-6",-0.0000000000000000429231437545352,-0.000000000000000426523367487516,0.00000000000000101060777874929,-0.0000000000000480993259948551
"SL18-OD-1",-0.0000000000000000757680962896761,-0.000000000000000624770466397451,-0.000000000000000333834420838153,0.0000000000000188063198698094
"SL18-OD-4",0.000000000000000205372743403134,0.0000000000000013604330402405,0.00000000000000126154404591609,-0.0000000000000174550766761809
"SL19-LR-5",-0.000000000000000280248552387657,-0.00000000000000212201210557065,-0.00000000000000030303554498291,0.000000000000028673362831906
"SL19-LR-2",0.000000000000000092897836767256,0.000000000000000951858750085478,0.00000000000000000432567759478538,0.0000000000000863562283992291
